94,26,5,"Mind blown! 🤯"
94,34,4,"Well-crafted and engaging."
94,37,5,"Outstanding in every aspect."
94,38,1,"More disappointing than the sequel."
94,41,3,"It was okay, nothing extra special. 🤷‍♂️"
94,46,5,"A cinematic experience worthy of a standing ovation."
94,50,4,"Solid direction and cinematography."
95,2,3,"Just another day in movie paradise."
95,4,3,"Just another day in movie paradise."
95,5,4,"Good movie! 10/10 would watch again. 👍"
95,13,3,"It was okay, nothing extra special. 🤷‍♂️"
95,14,2,"Meh. It was a solid 2 from me."
95,30,4,"Good movie! 10/10 would watch again. 👍"
95,38,3,"Good in parts, but overall average."
95,39,3,"Satisfactory, like a lukewarm cup of tea."
95,42,2,"Lowkey disappointing."
95,44,3,"It was okay, nothing extra special. 🤷‍♂️"
95,50,2,"Meh. It was a solid 2 from me."
96,3,5,"A cinematic experience worthy of a standing ovation."
96,6,4,"This movie slaps! 🎬🔥"
96,7,2,"Kinda sus, not sure what's happening here. 🤨"
96,8,2,"Disappointing compared to expectations."
96,11,1,"Disgusting movie dude."
96,17,1,"Well, that escalated quickly... to awful."
96,19,4,"A+ for effort and execution."
96,21,3,"Good in parts, but overall average."
96,24,3,"Just another day in movie paradise."
96,26,3,"Just another day in movie paradise."
96,27,4,"This movie slaps! 🎬🔥"
96,33,2,"Mediocre at best."
96,34,3,"It was okay, nothing extra special. 🤷‍♂️"
96,40,4,"This movie slaps! 🎬🔥"
96,46,5,"This deserves all the Oscars! 🏆"
97,3,4,"Solid direction and cinematography."
97,5,2,"It's a no from me, dawg."
97,10,3,"Satisfactory, like a lukewarm cup of tea."
97,12,4,"Big brain movie with great twists."
97,15,1,"Well, that escalated quickly... to awful."
97,18,5,"One does not simply watch a better movie."
97,19,5,"This movie is straight fire! 🔥🔥🔥"
97,21,1,"Horrific. My eyes hurt watching this."
97,24,1,"I had to break up for recommending this to my ex."
97,25,5,"This deserves all the Oscars! 🏆"
97,26,3,"Aight, it's aight."
97,34,1,"Horrific. My eyes hurt watching this."
97,38,1,"Worst film I've ever seen."
97,40,4,"Big brain movie with great twists."
97,43,2,"Kinda sus, not sure what's happening here. 🤨"
97,47,3,"It was okay, nothing extra special. 🤷‍♂️"
97,48,3,"Neither here nor there."
98,3,2,"Mediocre at best."
98,7,1,"Disgusting movie dude."
98,10,4,"Big brain movie with great twists."
98,14,4,"Good movie! 10/10 would watch again. 👍"
98,22,1,"Expectation vs. Reality: Complete fail."
98,22,4,"Highly recommend watching this."
98,26,4,"Good movie! 10/10 would watch again. 👍"
98,30,1,"This movie was a complete disaster.I can't believe I watched the entire movie."
98,30,4,"Highkey enjoyed this one."
98,32,3,"Average movie, worth a watch if you're bored."
98,33,4,"On point! Nailed it."
98,37,3,"Average movie, worth a watch if you're bored."
98,38,1,"This movie was a complete disaster.I can't believe I watched the entire movie."
98,39,5,"One does not simply watch a better movie."
98,40,3,"Satisfactory, like a lukewarm cup of tea."
98,43,1,"Horrific. My eyes hurt watching this."
98,44,2,"Meh. It was a solid 2 from me."
98,45,5,"I'm shook. Best movie ever."
98,47,5,"One does not simply watch a better movie."
98,50,5,"Absolute masterpiece! Chef's kiss! 👌💯"
1,2,4,This movie slaps! 🎬🔥
1,13,4,This movie slaps! 🎬🔥
1,14,2,Mediocre at best.
1,17,1,This film is as useful as a screen door on a submarine.
1,18,4,Well-crafted and engaging.
1,20,5,A must-watch for everyone.
1,22,5,A cinematic experience worthy of a standing ovation.
1,29,1,This film is as useful as a screen door on a submarine.
1,33,5,I'm shook. Best movie ever.
1,38,2,Meh. It was a solid 2 from me.
1,41,2,Kinda sus, not sure what's happening here. 🤨
1,45,5,I'm shook. Best movie ever.
1,46,4,On point! Nailed it.
2,6,3,It's a 3, because 2 was too harsh and 4 was too kind.
2,8,1,Well, that escalated quickly... to awful.
2,9,5,A cinematic experience worthy of a standing ovation.
2,13,1,I had to break up for recommending this to my ex.
2,26,4,Big brain movie with great twists.
2,30,3,A standard movie experience.
2,33,1,Expectation vs. Reality: Complete fail.
2,37,3,A standard movie experience.
2,41,4,Highkey enjoyed this one.
2,45,3,Neither here nor there.
2,47,1,Disgusting movie dude.
2,49,4,Highly recommend watching this.
2,50,2,Skibidi
3,1,1,Disgusting movie dude.
3,3,4,Well-crafted and engaging.
3,8,2,Lowkey disappointing.
3,9,1,Expectation vs. Reality: Complete fail.
3,12,1,This film is as useful as a screen door on a submarine.
3,14,5,Absolute masterpiece! Chef's kiss! 👌💯
3,16,5,A cinematic experience worthy of a standing ovation.
3,18,2,Skibidi
3,20,3,It's a 3, because 2 was too harsh and 4 was too kind.
3,21,3,Satisfactory, like a lukewarm cup of tea.
3,24,3,Good in parts, but overall average.
3,29,4,Big brain movie with great twists.
3,34,4,On point! Nailed it.
3,35,2,Average performances, nothing special.
3,37,3,A standard movie experience.
3,42,4,Solid direction and cinematography.
4,4,1,It's not me, it's you... and the movie.
4,8,2,Meh. It was a solid 2 from me.
4,12,1,Disgusting movie dude.
4,16,5,A must-watch for everyone.
4,20,1,More disappointing than the sequel.
4,32,4,On point! Nailed it.
4,38,5,Mind blown! 🤯
4,39,5,Mind blown! 🤯
4,41,1,I had to break up for recommending this to my ex.
4,42,3,Just another day in movie paradise.
4,45,4,This movie slaps! 🎬🔥
4,47,1,This movie was a complete disaster.I can't believe I watched the entire movie.
5,1,2,Skibidi
5,4,2,Kinda sus, not sure what's happening here. 🤨
5,6,3,Good in parts, but overall average.
5,7,5,A must-watch for everyone.
5,8,3,Middle of the road, like a plain slice of bread.
5,9,5,Absolute masterpiece! Chef's kiss! 👌💯
5,11,2,Skibidi
5,17,5,Outstanding in every aspect.
5,19,4,Solid direction and cinematography.
5,20,5,Everything about this film is lit. 🔥
5,22,5,This movie is straight fire! 🔥🔥🔥
5,23,3,A standard movie experience.
5,31,4,This movie slaps! 🎬🔥
5,37,3,Good in parts, but overall average.
5,47,1,Horrific. My eyes hurt watching this.
5,49,2,Kinda sus, not sure what's happening here. 🤨
6,1,4,Highly recommend watching this.
6,7,4,Solid as a rock... if the rock had good acting.
6,23,3,Satisfactory, like a lukewarm cup of tea.
6,24,5,This deserves all the Oscars! 🏆
6,26,3,Neither here nor there.
6,27,2,It's a no from me, dawg.
6,31,1,Horrific. My eyes hurt watching this.
6,36,4,Big brain movie with great twists.
6,50,2,It's a no from me, dawg.
7,2,1,I had to break up for recommending this to my ex.
7,5,1,This movie was a complete disaster.I can't believe I watched the entire movie.
7,10,3,Just another day in movie paradise.
7,14,5,One does not simply watch a better movie.
7,15,1,This movie was a complete disaster.I can't believe I watched the entire movie.
7,17,2,Mediocre at best.
7,23,5,A cinematic experience worthy of a standing ovation.
7,25,5,This deserves all the Oscars! 🏆
7,26,1,More disappointing than the sequel.
7,30,3,Good in parts, but overall average.
7,31,4,Good movie! 10/10 would watch again. 👍
7,32,4,On point! Nailed it.
7,44,5,Mind blown! 🤯
7,45,4,Good movie! 10/10 would watch again. 👍
7,50,2,Disappointing compared to expectations.
8,9,1,I had to break up for recommending this to my ex.
8,10,4,Highkey enjoyed this one.
8,15,5,A must-watch for everyone.
8,17,4,Highkey enjoyed this one.
8,19,1,This film is as useful as a screen door on a submarine.
8,23,4,Solid direction and cinematography.
8,36,5,This movie is straight fire! 🔥🔥🔥
8,44,4,Solid as a rock... if the rock had good acting.
8,45,4,Highkey enjoyed this one.
8,46,1,This film is as useful as a screen door on a submarine.
9,8,1,Horrific. My eyes hurt watching this.
9,13,4,Solid as a rock... if the rock had good acting.
9,19,1,Disgusting movie dude.
9,21,3,Neither here nor there.
9,29,3,Good in parts, but overall average.
9,34,1,Disgusting movie dude.
9,39,1,Expectation vs. Reality: Complete fail.
9,41,3,It was okay, nothing extra special. 🤷‍♂️
9,48,4,On point! Nailed it.
9,49,3,Middle of the road, like a plain slice of bread.
10,1,3,Neither here nor there.
10,4,3,Middle of the road, like a plain slice of bread.
10,8,3,It's a 3, because 2 was too harsh and 4 was too kind.
10,11,1,This movie was a complete disaster.I can't believe I watched the entire movie.
10,19,1,More disappointing than the sequel.
10,37,5,I'm shook. Best movie ever.
10,45,2,Disappointing compared to expectations.
11,2,2,Skibidi
11,4,2,Mediocre at best.
11,7,2,Mediocre at best.
11,18,5,Everything about this film is lit. 🔥
11,19,4,Solid as a rock... if the rock had good acting.
11,35,3,Middle of the road, like a plain slice of bread.
11,45,1,This movie was a complete disaster.I can't believe I watched the entire movie.
11,46,1,Horrific. My eyes hurt watching this.
12,3,5,A must-watch for everyone.
12,4,2,It's a no from me, dawg.
12,6,5,This movie is straight fire! 🔥🔥🔥
12,7,3,Middle of the road, like a plain slice of bread.
12,8,4,On point! Nailed it.
12,11,4,On point! Nailed it.
12,14,5,A cinematic experience worthy of a standing ovation.
12,17,5,One does not simply watch a better movie.
12,24,1,This movie was a complete disaster.I can't believe I watched the entire movie.
12,25,2,Meh. It was a solid 2 from me.
12,30,3,Aight, it's aight.
12,32,1,Worst film I've ever seen.
12,33,1,Expectation vs. Reality: Complete fail.
12,40,4,Highly recommend watching this.
12,43,1,I had to break up for recommending this to my ex.
12,44,5,This movie is straight fire! 🔥🔥🔥
12,50,2,Skibidi
13,1,5,This deserves all the Oscars! 🏆
13,8,2,Meh. It was a solid 2 from me.
13,9,2,It's a no from me, dawg.
13,11,4,Highly recommend watching this.
13,17,3,Middle of the road, like a plain slice of bread.
13,24,4,This movie slaps! 🎬🔥
13,37,5,I'm shook. Best movie ever.
13,45,5,Outstanding in every aspect.
13,46,3,Good in parts, but overall average.
13,47,2,Meh. It was a solid 2 from me.
14,8,3,It's a 3, because 2 was too harsh and 4 was too kind.
14,13,4,Solid direction and cinematography.
14,22,5,One does not simply watch a better movie.
14,29,4,This movie slaps! 🎬🔥
14,35,2,Meh. It was a solid 2 from me.
14,36,4,On point! Nailed it.
14,38,3,Satisfactory, like a lukewarm cup of tea.
14,45,5,A cinematic experience worthy of a standing ovation.
15,1,4,Big brain movie with great twists.
15,4,1,Expectation vs. Reality: Complete fail.
15,19,2,Kinda sus, not sure what's happening here. 🤨
15,25,1,This film is as useful as a screen door on a submarine.
15,30,3,Satisfactory, like a lukewarm cup of tea.
15,31,2,It's a no from me, dawg.
15,46,1,More disappointing than the sequel.
15,49,4,Highkey enjoyed this one.
15,50,4,Solid as a rock... if the rock had good acting.
16,7,3,Neither here nor there.
16,8,4,Highkey enjoyed this one.
16,9,4,Highkey enjoyed this one.
16,12,2,Average performances, nothing special.
16,14,5,Mind blown! 🤯
16,20,4,Big brain movie with great twists.
16,22,3,Satisfactory, like a lukewarm cup of tea.
16,23,5,I'm shook. Best movie ever.
16,29,3,It was okay, nothing extra special. 🤷‍♂️
16,30,3,Just another day in movie paradise.
16,34,3,Satisfactory, like a lukewarm cup of tea.
16,38,5,A cinematic experience worthy of a standing ovation.
16,42,2,I'm crying inside... from boredom.
16,43,2,Skibidi
16,46,4,This movie slaps! 🎬🔥
16,47,5,Everything about this film is lit. 🔥
16,50,3,Good in parts, but overall average.
17,5,2,Kinda sus, not sure what's happening here. 🤨
17,9,4,Well-crafted and engaging.
17,20,1,Horrific. My eyes hurt watching this.
17,23,1,This movie was a complete disaster.I can't believe I watched the entire movie.
17,24,5,A cinematic experience worthy of a standing ovation.
17,35,1,This movie was a complete disaster.I can't believe I watched the entire movie.
17,37,3,Neither here nor there.
17,40,3,It's a 3, because 2 was too harsh and 4 was too kind.
17,41,5,This deserves all the Oscars! 🏆
17,47,5,Mind blown! 🤯
18,9,4,Highly recommend watching this.
18,21,3,Neither here nor there.
18,22,5,This deserves all the Oscars! 🏆
18,25,4,Solid as a rock... if the rock had good acting.
18,27,5,Everything about this film is lit. 🔥
18,28,5,I'm shook. Best movie ever.
18,31,1,Worst film I've ever seen.
18,32,5,This deserves all the Oscars! 🏆
18,42,3,Neither here nor there.
18,46,5,One does not simply watch a better movie.
18,49,4,A+ for effort and execution.
18,50,2,Average performances, nothing special.
19,2,4,Highkey enjoyed this one.
19,4,3,Just another day in movie paradise.
19,7,3,Satisfactory, like a lukewarm cup of tea.
19,10,3,Average movie, worth a watch if you're bored.
19,11,4,Solid direction and cinematography.
19,18,3,It was okay, nothing extra special. 🤷‍♂️
19,22,3,A standard movie experience.
19,28,2,Meh. It was a solid 2 from me.
19,32,4,Solid as a rock... if the rock had good acting.
19,33,4,On point! Nailed it.
19,42,1,Disgusting movie dude.
19,44,1,It's not me, it's you... and the movie.
20,8,3,Neither here nor there.
20,9,3,Satisfactory, like a lukewarm cup of tea.
20,13,2,Not great, but not the worst.
20,16,2,Mediocre at best.
20,17,5,Everything about this film is lit. 🔥
20,38,1,I had to break up for recommending this to my ex.
20,39,5,One does not simply watch a better movie.
20,44,2,It's a no from me, dawg.
20,45,1,Disgusting movie dude.
20,47,5,Absolute masterpiece! Chef's kiss! 👌💯
20,49,4,A+ for effort and execution.
21,5,1,This movie was a complete disaster.I can't believe I watched the entire movie.
21,6,1,This movie was a complete disaster.I can't believe I watched the entire movie.
21,9,1,This movie was a complete disaster.I can't believe I watched the entire movie.
21,11,1,Well, that escalated quickly... to awful.
21,12,1,Well, that escalated quickly... to awful.
21,17,1,More disappointing than the sequel.
21,21,5,I'm shook. Best movie ever.
21,22,3,It was okay, nothing extra special. 🤷‍♂️
21,24,1,I had to break up for recommending this to my ex.
21,31,1,More disappointing than the sequel.
21,35,1,This film is as useful as a screen door on a submarine.
21,39,4,Good movie! 10/10 would watch again. 👍
21,42,3,It was okay, nothing extra special. 🤷‍♂️
21,45,4,Highkey enjoyed this one.
21,46,4,On point! Nailed it.
22,1,2,Kinda sus, not sure what's happening here. 🤨
22,2,4,Good movie! 10/10 would watch again. 👍
22,6,1,More disappointing than the sequel.
22,11,1,Disgusting movie dude.
22,15,3,Middle of the road, like a plain slice of bread.
22,24,2,Average performances, nothing special.
22,45,1,Expectation vs. Reality: Complete fail.
23,11,5,A cinematic experience worthy of a standing ovation.
23,14,4,Well-crafted and engaging.
23,18,5,Absolute masterpiece! Chef's kiss! 👌💯
23,23,1,Well, that escalated quickly... to awful.
23,24,1,This movie was a complete disaster.I can't believe I watched the entire movie.
23,26,1,It's not me, it's you... and the movie.
23,27,4,Solid direction and cinematography.
23,33,2,I'm crying inside... from boredom.
23,41,3,Just another day in movie paradise.
23,42,4,Highkey enjoyed this one.
23,48,3,Neither here nor there.
24,7,5,Everything about this film is lit. 🔥
24,10,1,Horrific. My eyes hurt watching this.
24,11,1,I had to break up for recommending this to my ex.
24,13,1,This movie was a complete disaster.I can't believe I watched the entire movie.
24,16,1,Well, that escalated quickly... to awful.
24,20,5,Absolute masterpiece! Chef's kiss! 👌💯
24,25,1,This movie was a complete disaster.I can't believe I watched the entire movie.
24,28,5,A cinematic experience worthy of a standing ovation.
24,30,5,One does not simply watch a better movie.
24,36,1,Worst film I've ever seen.
25,5,4,Solid direction and cinematography.
25,7,5,Everything about this film is lit. 🔥
25,14,3,Satisfactory, like a lukewarm cup of tea.
25,26,2,Kinda sus, not sure what's happening here. 🤨
25,31,1,This film is as useful as a screen door on a submarine.
25,33,2,I'm crying inside... from boredom.
25,34,4,Big brain movie with great twists.
25,36,3,Satisfactory, like a lukewarm cup of tea.
25,37,5,Everything about this film is lit. 🔥
25,43,1,Disgusting movie dude.
25,47,4,On point! Nailed it.
25,49,4,Well-crafted and engaging.
26,7,5,A cinematic experience worthy of a standing ovation.
26,15,2,Average performances, nothing special.
26,20,4,Well-crafted and engaging.
26,22,5,Mind blown! 🤯
26,23,4,Good movie! 10/10 would watch again. 👍
26,27,4,This movie slaps! 🎬🔥
26,42,2,Skibidi
26,47,2,Mediocre at best.
26,48,5,Outstanding in every aspect.
26,50,5,Outstanding in every aspect.
27,12,1,Expectation vs. Reality: Complete fail.
27,22,5,This movie is straight fire! 🔥🔥🔥
27,29,5,A cinematic experience worthy of a standing ovation.
27,34,1,Horrific. My eyes hurt watching this.
27,35,1,Well, that escalated quickly... to awful.
27,43,4,Solid direction and cinematography.
28,2,3,Aight, it's aight.
28,6,5,Everything about this film is lit. 🔥
28,7,3,Satisfactory, like a lukewarm cup of tea.
28,12,2,Disappointing compared to expectations.
28,15,2,Average performances, nothing special.
28,24,5,One does not simply watch a better movie.
28,26,2,Meh. It was a solid 2 from me.
28,30,4,On point! Nailed it.
28,38,1,Expectation vs. Reality: Complete fail.
28,40,4,On point! Nailed it.
28,43,4,Solid direction and cinematography.
28,46,3,Neither here nor there.
28,50,4,This movie slaps! 🎬🔥
29,4,3,Just another day in movie paradise.
29,5,4,Big brain movie with great twists.
29,9,5,A cinematic experience worthy of a standing ovation.
29,11,4,On point! Nailed it.
29,13,2,Disappointing compared to expectations.
29,15,2,Mediocre at best.
29,18,5,This deserves all the Oscars! 🏆
29,20,5,A cinematic experience worthy of a standing ovation.
29,21,4,Solid direction and cinematography.
29,23,3,Just another day in movie paradise.
29,25,3,Neither here nor there.
29,36,4,Solid as a rock... if the rock had good acting.
29,39,1,Worst film I've ever seen.
29,46,4,Big brain movie with great twists.
29,49,4,Solid as a rock... if the rock had good acting.
30,4,5,A cinematic experience worthy of a standing ovation.
30,7,1,This movie was a complete disaster.I can't believe I watched the entire movie.
30,8,5,This movie is straight fire! 🔥🔥🔥
30,9,2,Disappointing compared to expectations.
30,10,1,More disappointing than the sequel.
30,28,3,Average movie, worth a watch if you're bored.
30,46,2,It's a no from me, dawg.
30,49,2,Mediocre at best.
30,50,5,A must-watch for everyone.
31,1,4,A+ for effort and execution.
31,9,3,Good in parts, but overall average.
31,19,4,A+ for effort and execution.
31,20,2,Lowkey disappointing.
31,24,1,More disappointing than the sequel.
31,25,3,It's a 3, because 2 was too harsh and 4 was too kind.
31,34,3,Middle of the road, like a plain slice of bread.
31,35,1,More disappointing than the sequel.
31,36,1,Disgusting movie dude.
31,46,5,Absolute masterpiece! Chef's kiss! 👌💯
31,49,3,A standard movie experience.
31,50,1,Well, that escalated quickly... to awful.
32,3,3,Middle of the road, like a plain slice of bread.
32,5,1,This movie was a complete disaster.I can't believe I watched the entire movie.
32,10,5,Absolute masterpiece! Chef's kiss! 👌💯
32,14,2,It's a no from me, dawg.
32,15,1,I had to break up for recommending this to my ex.
32,22,2,Kinda sus, not sure what's happening here. 🤨
32,24,1,It's not me, it's you... and the movie.
32,28,1,This movie was a complete disaster.I can't believe I watched the entire movie.
32,29,5,I'm shook. Best movie ever.
32,30,5,Everything about this film is lit. 🔥
32,35,2,Disappointing compared to expectations.
32,37,5,Absolute masterpiece! Chef's kiss! 👌💯
32,42,1,This film is as useful as a screen door on a submarine.
33,9,2,It's a no from me, dawg.
33,13,5,Mind blown! 🤯
33,15,3,It was okay, nothing extra special. 🤷‍♂️
33,16,5,One does not simply watch a better movie.
33,21,5,This deserves all the Oscars! 🏆
33,22,5,A cinematic experience worthy of a standing ovation.
33,25,3,Good in parts, but overall average.
33,26,5,This deserves all the Oscars! 🏆
33,27,3,Good in parts, but overall average.
33,31,1,Worst film I've ever seen.
33,36,1,This film is as useful as a screen door on a submarine.
33,38,3,A standard movie experience.
33,43,2,Average performances, nothing special.
34,2,5,Everything about this film is lit. 🔥
34,3,5,Everything about this film is lit. 🔥
34,4,3,Middle of the road, like a plain slice of bread.
34,8,3,A standard movie experience.
34,20,2,Average performances, nothing special.
34,23,5,This movie is straight fire! 🔥🔥🔥
34,26,3,It was okay, nothing extra special. 🤷‍♂️
34,36,2,Skibidi
34,37,5,Absolute masterpiece! Chef's kiss! 👌💯
34,41,3,A standard movie experience.
34,43,1,I had to break up for recommending this to my ex.
34,48,1,Well, that escalated quickly... to awful.
35,3,5,Everything about this film is lit. 🔥
35,8,2,Disappointing compared to expectations.
35,11,3,Satisfactory, like a lukewarm cup of tea.
35,15,4,Well-crafted and engaging.
35,18,1,This film is as useful as a screen door on a submarine.
35,24,4,Big brain movie with great twists.
35,26,3,Average movie, worth a watch if you're bored.
35,28,4,Highly recommend watching this.
35,30,5,Mind blown! 🤯
35,35,3,Average movie, worth a watch if you're bored.
35,36,2,Not great, but not the worst.
35,38,1,Worst film I've ever seen.
35,40,1,Disgusting movie dude.
35,41,1,This movie was a complete disaster.I can't believe I watched the entire movie.
35,46,1,Worst film I've ever seen.
35,49,3,Good in parts, but overall average.
35,50,4,A+ for effort and execution.
36,10,5,Mind blown! 🤯
36,17,1,I had to break up for recommending this to my ex.
36,19,2,Lowkey disappointing.
36,22,4,Well-crafted and engaging.
36,24,4,Solid as a rock... if the rock had good acting.
36,28,3,Good in parts, but overall average.
36,34,3,It was okay, nothing extra special. 🤷‍♂️
36,36,4,Solid direction and cinematography.
36,38,1,I had to break up for recommending this to my ex.
36,42,1,I had to break up for recommending this to my ex.
36,45,2,Kinda sus, not sure what's happening here. 🤨
36,46,2,I'm crying inside... from boredom.
36,50,3,Satisfactory, like a lukewarm cup of tea.
37,8,4,Highkey enjoyed this one.
37,22,3,Satisfactory, like a lukewarm cup of tea.
37,28,3,A standard movie experience.
37,33,4,Solid as a rock... if the rock had good acting.
37,34,1,Horrific. My eyes hurt watching this.
37,38,4,A+ for effort and execution.
37,41,3,Neither here nor there.
37,45,2,Kinda sus, not sure what's happening here. 🤨
38,1,4,On point! Nailed it.
38,3,3,Satisfactory, like a lukewarm cup of tea.
38,5,5,Everything about this film is lit. 🔥
38,8,4,Well-crafted and engaging.
38,17,3,Middle of the road, like a plain slice of bread.
38,32,5,This deserves all the Oscars! 🏆
38,35,2,Meh. It was a solid 2 from me.
38,36,2,Not great, but not the worst.
38,38,2,Meh. It was a solid 2 from me.
38,43,1,More disappointing than the sequel.
39,1,4,Big brain movie with great twists.
39,3,2,I'm crying inside... from boredom.
39,8,4,Highly recommend watching this.
39,14,5,Mind blown! 🤯
39,16,1,This film is as useful as a screen door on a submarine.
39,17,2,It's a no from me, dawg.
39,19,2,Disappointing compared to expectations.
39,23,5,Mind blown! 🤯
39,25,1,This movie was a complete disaster.I can't believe I watched the entire movie.
39,26,4,Highly recommend watching this.
39,27,4,This movie slaps! 🎬🔥
39,29,2,Mediocre at best.
39,31,5,A cinematic experience worthy of a standing ovation.
39,34,1,It's not me, it's you... and the movie.
39,35,5,Everything about this film is lit. 🔥
39,43,4,Highly recommend watching this.
39,47,3,Average movie, worth a watch if you're bored.
39,48,5,This movie is straight fire! 🔥🔥🔥
40,4,4,A+ for effort and execution.
40,10,1,This film is as useful as a screen door on a submarine.
40,12,3,A standard movie experience.
40,22,3,It's a 3, because 2 was too harsh and 4 was too kind.
40,37,2,Not great, but not the worst.
40,40,2,Kinda sus, not sure what's happening here. 🤨
40,41,5,Absolute masterpiece! Chef's kiss! 👌💯
40,45,4,This movie slaps! 🎬🔥
40,50,1,More disappointing than the sequel.
41,11,2,Skibidi
41,16,4,Highkey enjoyed this one.
41,18,3,It was okay, nothing extra special. 🤷‍♂️
41,20,1,Disgusting movie dude.
41,25,3,A standard movie experience.
41,36,3,Satisfactory, like a lukewarm cup of tea.
41,40,2,Not great, but not the worst.
41,41,5,Absolute masterpiece! Chef's kiss! 👌💯
41,46,2,Meh. It was a solid 2 from me.
41,47,4,This movie slaps! 🎬🔥
41,49,2,Meh. It was a solid 2 from me.
41,50,3,A standard movie experience.
42,4,2,Meh. It was a solid 2 from me.
42,15,4,Solid as a rock... if the rock had good acting.
42,21,3,Average movie, worth a watch if you're bored.
42,26,5,This deserves all the Oscars! 🏆
42,50,2,I'm crying inside... from boredom.
43,7,5,Mind blown! 🤯
43,12,1,Disgusting movie dude.
43,14,1,This film is as useful as a screen door on a submarine.
43,16,5,This movie is straight fire! 🔥🔥🔥
43,19,3,Just another day in movie paradise.
43,20,1,Worst film I've ever seen.
43,21,1,More disappointing than the sequel.
43,37,1,More disappointing than the sequel.
43,40,3,Average movie, worth a watch if you're bored.
43,43,5,I'm shook. Best movie ever.
43,47,3,Satisfactory, like a lukewarm cup of tea.
44,6,3,It's a 3, because 2 was too harsh and 4 was too kind.
44,12,4,Highly recommend watching this.
44,15,2,Mediocre at best.
44,27,4,Highly recommend watching this.
44,36,1,It's not me, it's you... and the movie.
44,39,4,Highly recommend watching this.
44,43,5,A must-watch for everyone.
44,44,3,It's a 3, because 2 was too harsh and 4 was too kind.
44,48,2,Average performances, nothing special.
45,5,5,This movie is straight fire! 🔥🔥🔥
45,10,4,Solid as a rock... if the rock had good acting.
45,14,1,Well, that escalated quickly... to awful.
45,18,4,Solid direction and cinematography.
45,34,3,Satisfactory, like a lukewarm cup of tea.
45,35,2,Skibidi
45,42,5,Absolute masterpiece! Chef's kiss! 👌💯
45,44,2,Mediocre at best.
45,45,5,One does not simply watch a better movie.
45,48,4,On point! Nailed it.
45,50,2,It's a no from me, dawg.
46,11,1,Worst film I've ever seen.
46,13,1,This film is as useful as a screen door on a submarine.
46,14,4,Highkey enjoyed this one.
46,17,2,Not great, but not the worst.
46,21,2,Meh. It was a solid 2 from me.
46,24,5,A cinematic experience worthy of a standing ovation.
46,26,1,This film is as useful as a screen door on a submarine.
46,45,4,Highkey enjoyed this one.
47,1,3,Good in parts, but overall average.
47,4,1,I had to break up for recommending this to my ex.
47,6,1,I had to break up for recommending this to my ex.
47,7,5,Absolute masterpiece! Chef's kiss! 👌💯
47,13,5,Everything about this film is lit. 🔥
47,28,2,Skibidi
47,35,3,Neither here nor there.
47,41,5,A must-watch for everyone.
47,44,1,This movie was a complete disaster.I can't believe I watched the entire movie.
48,4,4,Highly recommend watching this.
48,8,5,Everything about this film is lit. 🔥
48,9,2,Average performances, nothing special.
48,12,1,It's not me, it's you... and the movie.
48,13,5,This movie is straight fire! 🔥🔥🔥
48,20,4,Highly recommend watching this.
48,23,4,Highkey enjoyed this one.
48,28,3,Good in parts, but overall average.
48,30,4,This movie slaps! 🎬🔥
48,33,1,This film is as useful as a screen door on a submarine.
48,36,4,Solid direction and cinematography.
49,3,1,More disappointing than the sequel.
49,5,4,Good movie! 10/10 would watch again. 👍
49,9,4,On point! Nailed it.
49,16,5,I'm shook. Best movie ever.
49,17,1,Worst film I've ever seen.
49,19,3,Neither here nor there.
49,24,5,A cinematic experience worthy of a standing ovation.
49,27,2,Skibidi
49,28,3,Just another day in movie paradise.
49,30,2,It's a no from me, dawg.
49,31,5,Mind blown! 🤯
49,43,4,On point! Nailed it.
49,44,4,On point! Nailed it.
49,48,2,Not great, but not the worst.
49,49,2,Kinda sus, not sure what's happening here. 🤨
50,8,4,Highkey enjoyed this one.
50,9,3,Middle of the road, like a plain slice of bread.
50,14,3,It was okay, nothing extra special. 🤷‍♂️
50,22,2,Average performances, nothing special.
50,24,1,Disgusting movie dude.
50,31,2,Not great, but not the worst.
50,33,3,Middle of the road, like a plain slice of bread.
50,49,5,This movie is straight fire! 🔥🔥🔥
51,2,5,One does not simply watch a better movie.
51,9,4,Highkey enjoyed this one.
51,14,3,A standard movie experience.
51,24,4,A+ for effort and execution.
51,26,1,More disappointing than the sequel.
51,34,1,This film is as useful as a screen door on a submarine.
51,35,4,This movie slaps! 🎬🔥
51,36,5,I'm shook. Best movie ever.
51,37,1,I had to break up for recommending this to my ex.
51,38,4,Good movie! 10/10 would watch again. 👍
52,10,4,Big brain movie with great twists.
52,11,1,Horrific. My eyes hurt watching this.
52,14,3,Aight, it's aight.
52,16,2,It's a no from me, dawg.
52,18,2,I'm crying inside... from boredom.
52,24,5,One does not simply watch a better movie.
52,27,4,Good movie! 10/10 would watch again. 👍
52,30,3,Aight, it's aight.
52,33,1,This film is as useful as a screen door on a submarine.
52,39,1,Well, that escalated quickly... to awful.
53,2,2,Not great, but not the worst.
53,6,1,Well, that escalated quickly... to awful.
53,8,1,Worst film I've ever seen.
53,10,5,One does not simply watch a better movie.
53,12,5,Outstanding in every aspect.
53,16,3,Average movie, worth a watch if you're bored.
53,19,3,Just another day in movie paradise.
53,25,5,Everything about this film is lit. 🔥
